Kec. Jatinegara,016406  ,016400  
Kec. Kramat Jati,016405  ,016400  
Kec. Duren Sawit,016407  ,016400  
Kec. Makasar,016404  ,016400  
Kec. Matraman,016410  ,016400  
Kec. Cakung,016408  ,016400  
Kec. Ciracas,016402  ,016400  
Kec. Pulo Gadung,016409  ,016400  
Kec. Pasar Rebo,016401  ,016400  
Kec. Cipayung,016403  ,016400  
Kec. Damar,290605  ,290600  
Kec. Dendang,290601  ,290600  
Kec. Gantung,290602  ,290600  
Kec. Kelapa Kampit,290604  ,290600  
Kec. Manggar,290603  ,290600  
Kec. Simpang Pesak,290607  ,290600  
Kec. Simpang Renggiang,290606  ,290600  
Kec. Bakam,290115  ,290100  
Kec. Belinyu,290113  ,290100  
Kec. Mendo Barat,290107  ,290100  
Kec. Merawang,290108  ,290100  
Kec. Pemali,290116  ,290100  
Kec. Puding Besar,290114  ,290100  
Kec. Riau Silip,290117  ,290100  
Kec. Sungailiat,290109  ,290100  
Kec. Gerunggang,296005  ,296000  
Kec. Girimaya,296090  ,296000  
Kec. Pangkal Balam,296003  ,296000  
Kec. Rangkui,296001  ,296000  
Kec. Taman Sari,296004  ,296000  
Kec. Bukit Intan,296002  ,296000  
Kec. Gabek,296091  ,296000  
Kec. Cilandak,016303  ,016300  
Kec. Jagakarsa,016301  ,016300  
Kec. Kebayoran Baru,016306  ,016300  
Kec. Kebayoran Lama,016305  ,016300  
Kec. Mampang Prapatan,016307  ,016300  
Kec. Pancoran,016308  ,016300  
Kec. Pasar Minggu,016302  ,016300  
Kec. Pesanggrahan,016304  ,016300  
Kec. Setia Budi,016310  ,016300  
Kec. Tebet,016309  ,016300  
Kec. Cempaka Putih,016005  ,016000  
Kec. Gambir,016008  ,016000  
Kec. Johar Baru,016004  ,016000  
Kec. Kemayoran,016006  ,016000  
Kec. Menteng,016002  ,016000  
Kec. Sawah Besar,016007  ,016000  
Kec. Senen,016003  ,016000  
Kec. Tanah Abang,016001  ,016000  
Kec. Airgegas,290508  ,290500  
Kec. Kep. Pongok,290509  ,290500  
Kec. Lepar,290505  ,290500  
Kec. Payung,290501  ,290500  
Kec. Pulau Besar,290506  ,290500  
Kec. Simpang Rimba,290502  ,290500  
Kec. Toboali,290503  ,290500  
Kec. Tukak Sadai,290507  ,290500  
Kec. Badau,290208  ,290200  
Kec. Membalong,290201  ,290200  
Kec. Selat Nasik,290209  ,290200  
Kec. Sijuk,290207  ,290200  
Kec. Tanjung Pandan,290206  ,290200  
Babat Supat,110120  ,110100  
Babat Toman,110102  ,110100  
Kec. Batanghari Leko,110112  ,110100  
Kec. Keluang,110113  ,110100  
Kec. Lais,110111  ,110100  
Kec. Lalan,110117  ,110100  
Kec. Lawang Wetan,110119  ,110100  
Kec. Plakat Tinggi,110116  ,110100  
Kec. Sekayu,110104  ,110100  
Kec. Sungai Keruh,110103  ,110100  
Kec. Tungkal Jaya,110118  ,110100  
Kec. Sanga Desa,110101  ,110100  
Kec. Bayung Lencir,110110  ,110100  
Kec. Sungai Lilin,110109  ,110100  
Kec. Bua,191707  ,191700  
Kec. Bua Ponrang (Bupon),191706  ,191700  
Kec. Kamanre,191712  ,191700  
Kec. Lamasi,191709  ,191700  
Kec. Lamasi Timur,191716  ,191700  
Kec. Larompong,191701  ,191700  
Kec. Larompong Selatan,191711  ,191700  
Kec. Latimojong,191710  ,191700  
Kec. Bajo Barat,191718  ,191700  
Kec. Bassesangtempe,191705  ,191700  
Kec. Bassesangtempe Utara,191722  ,191700  
Kec. Belopa,191703  ,191700  
Kec. Walenrang,191708  ,191700  
Kec. Walenrang Barat,191713  ,191700  
Kec. Walenrang Timur,191715  ,191700  
Kec. Walenrang Utara,191714  ,191700  
Kec. Suli,191702  ,191700  
Kec. Ponrang,191720  ,191700  
Kec. Bajo,191704  ,191700  
Kec. Suli Barat,191717  ,191700  
Kec. Ponrang Selatan,191719  ,191700  
Kec. Belopa Utara,191721  ,191700  
Kec. Margadana,036504  ,036500  
Kec. Tegal Barat,036503  ,036500  
Kec. Tegal Timur,036502  ,036500  
Kec. Tegal Selatan,036501  ,036500  
Kec. Boleng,241606  ,241600  
Kec. Komodo,241601  ,241600  
Kec. Kuwus,241604  ,241600  
Kec. Kuwus Barat,241611  ,241600  
Kec. Lembor,241603  ,241600  
Kec. Lembor Selatan,241609  ,241600  
Kec. Macang Pacar,241605  ,241600  
Kec. Mbeliling,241610  ,241600  
Kec. Ndoso,241608  ,241600  
Kec. Pacar,241612  ,241600  
Kec. Sano Nggoang,241602  ,241600  
Kec. Welak,241607  ,241600  
Kec. Asakota,236103  ,236100  
Kec. Mpunda,236105  ,236100  
Kec. Raba,236104  ,236100  
Kec. RasanaE Barat,236101  ,236100  
Kec. RasanaE Timur,236102  ,236100  
Kec. Longkib,066405  ,066400  
Kec. Penanggalan,066402  ,066400  
Kec. Rundeng,066403  ,066400  
Kec. Simpang Kiri,066401  ,066400  
Kec. Sultan Daulat,066404  ,066400  
Kec. Bathin II Babeko,100210  ,100200  
Kec. Bathin II Pelayang,100216  ,100200  
Kec. Bathin III,100213  ,100200  
Kec. Bathin III Ulu,100214  ,100200  
Kec. Bungo Dani,100212  ,100200  
Kec. Jujuhan,100203  ,100200  
Kec. Jujuhan Ilir,100217  ,100200  
Kec. Limbur Lubuk Mengkuang,100209  ,100200  
Kec. Muko Muko Batin VII,100211  ,100200  
Kec. Pasar Muara Bungo,100205  ,100200  
Kec. Pelepat,100206  ,100200  
Kec. Pelepat Ilir,100208  ,100200  
Kec. Rantau Pandan,100204  ,100200  
Kec. Rimbo Tengah,100218  ,100200  
Kec. Tanah Sepenggal,100202  ,100200  
Kec. Tanah Sepenggal Lintas,100299  ,100200  
Kec. Tanah Tumbuh,100201  ,100200  
Kec. Kademangan,056701  ,056700  
Kec. Kanigaran,056705  ,056700  
Kec. Kedopok,056704  ,056700  
Kec. Mayangan,056703  ,056700  
Kec. Wonoasih,056702  ,056700  
Kec. Buk,320730  ,320700  
Kec. Klabot,320716  ,320700  
Kec. Klamono,320708  ,320700  
Kec. Klaso,320721  ,320700  
Kec. Klawak,320717  ,320700  
Kec. Klayili,320720  ,320700  
Kec. Makbon,320706  ,320700  
Kec. Malabotom,320732  ,320700  
Kec. Mariat,320719  ,320700  
Kec. Maudus,320718  ,320700  
Kec. Mayamuk,320710  ,320700  
Kec. Mega,320723  ,320700  
Kec. Moisegen,320722  ,320700  
Kec. Moraid/Mega,320724  ,320700  
Kec. Saengkeduk,320731  ,320700  
Kec. Salawati,320709  ,320700  
Kec. Salawati Selatan,320713  ,320700  
Kec. Sayosa,320715  ,320700  
Kec. Sayosa Timur,320737  ,320700  
Kec. Seget,320711  ,320700  
Kec. Segun,320712  ,320700  
Kec. Sorong,320726  ,320700  
Kec. Bagun,320727  ,320700  
Kec. Aimas,320714  ,320700  
Kec. Beraur,320707  ,320700  
Kec. Bermani Ilir,260502  ,260500  
Kec. Kaba Wetan,260507  ,260500  
Kec. Kepahiang,260501  ,260500  
Kec. Muara Kemumu,260505  ,260500  
Kec. Seberang Musi,260506  ,260500  
Kec. Tebat Karai,260503  ,260500  
Kec. Ujan Mas,260504  ,260500  
Kec. Merigi,260508  ,260500  
Kec. Bontang Selatan,166301  ,166300  
Kec. Bontang Utara,166302  ,166300  
Kec. Bontang Barat,166303  ,166300  
Kec. Morotai Jaya,270804  ,270800  
Kec. Morotai Timur,270805  ,270800  
Kec. Morotai Utara,270803  ,270800  
Kec. Morotai Selatan Barat,270801  ,270800  
Kec. Morotai Selatan,270802  ,270800  
Yangon,350501  ,350500  
Kec. Arosbaya,052913  ,052900  
Kec. Bangkalan,052911  ,052900  
Kec. Blega,052905  ,052900  
Kec. Burneh,052912  ,052900  
Kec. Galis,052907  ,052900  
Kec. Kamal,052901  ,052900  
Kec. Klampis,052918  ,052900  
Kec. Konang,052906  ,052900  
Kec. Labang,052902  ,052900  
Kec. Modung,052904  ,052900  
Kec. Sepulu,052917  ,052900  
Kec. Tanjungbumi,052916  ,052900  
Kec. Kokop,052915  ,052900  
Kec. Geger,052914  ,052900  
Kec. Tanah Merah,052908  ,052900  
Kec. Kwanyar,052903  ,052900  
Kec. Socah,052910  ,052900  
Kec. Tragah,052909  ,052900  
Kec. Dompu,230502  ,230500  
Kec. Hu`u,230501  ,230500  
Kec. Kempo,230505  ,230500  
Kec. Kilo,230504  ,230500  
Kec. Pajo,230507  ,230500  
Kec. Pekat,230506  ,230500  
Kec. Woja,230503  ,230500  
Kec. Manggelewa,230508  ,230500  
Kec. Elar,242001  ,242000  
Kec. Kota Komba,242002  ,242000  
Kec. Poco Ranaka,242004  ,242000  
Kec. Rana Mese,242007  ,242000  
Kec. Borong,242006  ,242000  
Kec. Elar Selatan,242009  ,242000  
Kec. Sambi Rampas,242005  ,242000  
Kec. Poco Ranaka Timur,242008  ,242000  
Kec. Lamba Leda,242003  ,242000  
Kec. Jonggat,230207  ,230200  
Kec. Kopang,230205  ,230200  
Kec. Praya Tengah,230212  ,230200  
Kec. Praya Barat,230201  ,230200  
Kec. Janapria,230204  ,230200  
Kec. Praya,230206  ,230200  
Kec. Pujut,230202  ,230200  
Kec. Batukliang Utara,230210  ,230200  
Kec. Pringgarata,230208  ,230200  
Kec. Praya Timur,230203  ,230200  
Kec. Batukliang,230209  ,230200  
Kec. Praya Barat Daya,230211  ,230200  
Kec. Lau,190111  ,190100  
Kec. Mallawa,190107  ,190100  
Kec. Mandai,190101  ,190100  
Kec. Maros Baru,190102  ,190100  
Kec. Maros Utara / Bontoa,190103  ,190100  
Kec. Marusu,190110  ,190100  
Kec. Moncongloe,190108  ,190100  
Kec. Simbang,190112  ,190100  
Kec. Tanralili,190105  ,190100  
Kec. Tompobulu,190113  ,190100  
Kec. Bantimurung,190104  ,190100  
Kec. Turikale,190109  ,190100  
Kec. Cenrana,190114  ,190100  
Kec. Camba,190106  ,190100  
Kec. Bojongsari,026611  ,026600  
Kec. Limo,026606  ,026600  
Kec. Cinere,026609  ,026600  
Kec. Cipayung,026607  ,026600  
Kec. Sukmajaya,026603  ,026600  
Kec. Sawangan,026601  ,026600  
Kec. Tapos,026610  ,026600  
Kec. Cimanggis,026604  ,026600  
Kec. Cilodong,026608  ,026600  
Kec. Pancoran Mas,026602  ,026600  
Kec. Beji,026605  ,026600  
Kec. Kapuas Tengah,140117  ,140100  
Kec. Kapuas Timur,140103  ,140100  
Kec. Mandau Talawang,140123  ,140100  
Kec. Mantangai,140115  ,140100  
Kec. Pasak Talawang,140122  ,140100  
Kec. Pulau Petak,140109  ,140100  
Kec. Selat,140104  ,140100  
Kec. Tamban Catur,140121  ,140100  
Kec. Basarang,140107  ,140100  
Kec. Dadahup,140120  ,140100  
Kec. Kapuas Barat,140111  ,140100  
Kec. Kapuas Hulu,140118  ,140100  
Kec. Bataguh,140119  ,140100  
Kec. Timpah,140116  ,140100  
Kec. Kapuas Hilir,140108  ,140100  
Kec. Kapuas Kuala,140102  ,140100  
Kec. Kapuas Murung,140110  ,140100  
Kec. Pariaman Selatan,086601  ,086600  
Kec. Pariaman Utara,086603  ,086600  
Kec. Pariaman Timur,086604  ,086600  
Kec. Pariaman Tengah,086602  ,086600  
Kec. Ende,240902  ,240900  
Kec. Ende Selatan,240903  ,240900  
Kec. Ende Tengah,240920  ,240900  
Kec. Ende Timur,240921  ,240900  
Kec. Ende Utara,240919  ,240900  
Kec. Kelimutu,240915  ,240900  
Kec. Kota Baru,240913  ,240900  
Kec. Lepembusu Kelisoke,240922  ,240900  
Kec. Maurole,240906  ,240900  
Kec. Ndori,240918  ,240900  
Kec. Pulau Ende,240912  ,240900  
Kec. Wewaria,240910  ,240900  
Kec. Ndona,240904  ,240900  
Kec. Wolowaru,240905  ,240900  
Kec. Detusoko,240907  ,240900  
Kec. Wolojita,240911  ,240900  
Kec. Nangapanda,240901  ,240900  
Kec. Detukeli,240917  ,240900  
Kec. Maukaro,240909  ,240900  
Kec. Lio Timur,240916  ,240900  
Kec. Ndona Timur,240914  ,240900  
Kec. Bone,300409  ,300400  
Kec. Bone Raya,300410  ,300400  
Kec. Bonepantai,300404  ,300400  
Kec. Botupingge,300407  ,300400  
Kec. Bulango Selatan,300411  ,300400  
Kec. Bulango Timur,300412  ,300400  
Kec. Bulango Ulu,300413  ,300400  
Kec. Bulango Utara,300405  ,300400  
Kec. Bulawa,300417  ,300400  
Kec. Kabila,300402  ,300400  
Kec. Kabila Bone,300408  ,300400  
Kec. Pinogu,300418  ,300400  
Kec. Suwawa Selatan,300414  ,300400  
Kec. Suwawa Tengah,300416  ,300400  
Kec. Suwawa Timur,300415  ,300400  
Kec. Tapa,300401  ,300400  
Kec. Tilongkabila,300406  ,300400  
Kec. Suwawa,300403  ,300400  
Kec. Bilah Barat,070708  ,070700  
Kec. Bilah Hilir,070713  ,070700  
Kec. Bilah Hulu,070705  ,070700  
Kec. Panai Hilir,070716  ,070700  
Kec. Panai Hulu,070714  ,070700  
Kec. Panai Tengah,070715  ,070700  
Kec. Pangkatan,070707  ,070700  
Kec. Rantau Selatan,070721  ,070700  
Kec. Rantau Utara,070722  ,070700  
Kec. Barangin,086303  ,086300  
Kec. Lembah Segar,086302  ,086300  
Kec. Silungkang,086301  ,086300  
Kec. Talawi,086304  ,086300  
Kec. Bodeh,032705  ,032700  
Kec. Comal,032712  ,032700  
Kec. Moga,032701  ,032700  
Kec. Petarukan,032710  ,032700  
Kec. Pulosari,032702  ,032700  
Kec. Randudongkal,032707  ,032700  
Kec. Taman,032709  ,032700  
Kec. Ulujami,032713  ,032700  
Kec. Ampelgading,032711  ,032700  
Kec. Bantarbolang,032706  ,032700  
Kec. Watukumpul,032704  ,032700  
Kec. Pemalang,032708  ,032700  
Kec. Belik,032703  ,032700  
Kec. Warungpring,032714  ,032700  
Kec. Brebes,032917  ,032900  
Kec. Bulakamba,032913  ,032900  
Kec. Jatibarang,032916  ,032900  
Kec. Kersana,032912  ,032900  
Kec. Sirampog,032905  ,032900  
Kec. Songgom,032915  ,032900  
Kec. Tanjung,032911  ,032900  
Kec. Tonjong,032906  ,032900  
Kec. Wanasari,032914  ,032900  
Kec. Losari,032910  ,032900  
Kec. Paguyangan,032904  ,032900  
Kec. Banjarharjo,032909  ,032900  
Kec. Bantarkawung,032902  ,032900  
Kec. Ketanggungan,032908  ,032900  
Kec. Salem,032901  ,032900  
Kec. Bumiayu,032903  ,032900  
Kec. Larangan,032907  ,032900  
Kec. Dolo Selatan,181008  ,181000  
Kec. Gumbasa,181014  ,181000  
Kec. Kinovaro,181011  ,181000  
Kec. Kulawi,181001  ,181000  
Kec. Dolo,181007  ,181000  
Kec. Marawola,181010  ,181000  
Kec. Palolo,181005  ,181000  
Kec. Sigibiromaru,181013  ,181000  
Kec. Dolo Barat,181009  ,181000  
Kec. Pipikoro,181002  ,181000  
Kec. Marawola Barat,181012  ,181000  
Kec. Kulawi Selatan,181003  ,181000  
Kec. Tanambulava,181015  ,181000  
Kec. Nokilalaki,181006  ,181000  
Kec. Lindu,181004  ,181000  
Kec. Kur Selatan,216105  ,216100  
Kec. Pulau Dullah Selatan,216102  ,216100  
Kec. Pulau Dullah Utara,216103  ,216100  
Kec. Pulau-Pulau kur,216101  ,216100  
Kec. Tayando Tam,216104  ,216100  
Kec. Babulu,161101  ,161100  
Kec. Penajam,161103  ,161100  
Kec. Sepaku,161104  ,161100  
Kec. Waru,161102  ,161100  
Kec. Batuceper,286105  ,286100  
Kec. Benda,286106  ,286100  
Kec. Cibodas,286111  ,286100  
Kec. Ciledug,286101  ,286100  
Kec. Cipondoh,286102  ,286100  
Kec. Jati uwung,286104  ,286100  
Kec. Karang Tengah,286108  ,286100  
Kec. Neglasari,286113  ,286100  
Kec. Tangerang,286103  ,286100  
Kec. Karawaci,286110  ,286100  
Kec. Pinang,286109  ,286100  
Kec. Larangan,286107  ,286100  
Kec. Periuk,286112  ,286100  
Kec. Manggala,196014  ,196000  
Kec. Biringkanaya,196011  ,196000  
Kec. Mamajang,196002  ,196000  
Kec. Tamalanrea,196012  ,196000  
Kec. Panakukkang,196010  ,196000  
Kec. Ujung Pandang,196005  ,196000  
Kec. Tamalate,196003  ,196000  
Kec. Ujung Tanah,196008  ,196000  
Kec. Tallo,196009  ,196000  
Kec. Bontoala,196007  ,196000  
Kec. Makasar,196004  ,196000  
Kec. Wajo,196006  ,196000  
Kec. Mariso,196001  ,196000  
Kec. Rappocini,196013  ,196000  
Kec. Blahbatuh,220502  ,220500  
Kec. Gianyar,220503  ,220500  
Kec. Payangan,220507  ,220500  
Kec. Sukawati,220501  ,220500  
Kec. Tampaksiring,220504  ,220500  
Kec. Tegallalang,220506  ,220500  
Kec. Ubud,220505  ,220500  
Kec. Batulappa,191412  ,191400  
Kec. Cempa,191406  ,191400  
Kec. Duampanua,191407  ,191400  
Kec. Lanrisang,191409  ,191400  
Kec. Lembang,191408  ,191400  
Kec. Mattiro Bulu,191403  ,191400  
Kec. Mattiro Sompe,191402  ,191400  
Kec. Paleteang,191411  ,191400  
Kec. Patampanua,191405  ,191400  
Kec. Suppa,191401  ,191400  
Kec. Tiroang,191410  ,191400  
Kec. Watang Sawitto,191404  ,191400  
Kec. Besuk,052014  ,052000  
Kec. Dringu,052020  ,052000  
Kec. Bantaran,052004  ,052000  
Kec. Kotaanyar,052012  ,052000  
Kec. Kuripan,052003  ,052000  
Kec. Leces,052005  ,052000  
Kec. Lumbang,052022  ,052000  
Kec. Maron,052018  ,052000  
Kec. Krejengan,052016  ,052000  
Kec. Pajarakan,052017  ,052000  
Kec. Sumber,052002  ,052000  
Kec. Sumberasih,052024  ,052000  
Kec. Tegalsiwalan,052006  ,052000  
Kec. Wonomerto,052021  ,052000  
Kec. Kraksaan,052015  ,052000  
Kec. Paiton,052013  ,052000  
Kec. Krucil,052009  ,052000  
Kec. Gading,052010  ,052000  
Kec. Tongas,052023  ,052000  
Kec. Pakuniran,052011  ,052000  
Kec. Tiris,052008  ,052000  
Kec. Sukapura,052001  ,052000  
Kec. Gending,052019  ,052000  
Kec. Banyuanyar,052007  ,052000  
Kec. Balusu,190606  ,190600  
Kec. Barru,190603  ,190600  
Kec. Mallusetasi,190605  ,190600  
Kec. Pujananting,190607  ,190600  
Kec. Soppeng Riaja,190604  ,190600  
Kec. Tanete Riaja,190601  ,190600  
Kec. Tanete Rilau,190602  ,190600  
Kec. Barusjahe,070313  ,070300  
Kec. Berastagi,070310  ,070300  
Kec. Dolat Rayat,070317  ,070300  
Kec. Juhar,070304  ,070300  
Kec. Kabanjahe,070309  ,070300  
Kec. Kutabuluh,070306  ,070300  
Kec. Laubaleng,070302  ,070300  
Kec. Mardingding,070301  ,070300  
Kec. Merdeka,070316  ,070300  
Kec. Merek,070312  ,070300  
Kec. Munte,070305  ,070300  
Kec. Naman Teran,070315  ,070300  
Kec. Payung,070307  ,070300  
Kec. Simpangempat,070308  ,070300  
Kec. Tigabinanga,070303  ,070300  
Kec. Tiganderket,070390  ,070300  
Kec. Tigapanah,070311  ,070300  
Kec. Boyolangu,051611  ,051600  
Kec. Campur Darat,051604  ,051600  
Kec. Gondang,051617  ,051600  
Kec. Bandung,051602  ,051600  
Kec. Kauman,051616  ,051600  
Kec. Ngantru,051614  ,051600  
Kec. Pagerwojo,051618  ,051600  
Kec. Pakel,051603  ,051600  
Kec. Tanggung Gunung,051605  ,051600  
Kec. Tulungagung,051612  ,051600  
Kec. Kedungwaru,051613  ,051600  
Kec. Ngunut,051609  ,051600  
Kec. Kalidawir,051606  ,051600  
Kec. Sumbergempol,051610  ,051600  
Kec. Rejotangan,051608  ,051600  
Kec. Sendang,051619  ,051600  
Kec. Karangrejo,051615  ,051600  
Kec. Pucang Laban,051607  ,051600  
Kec. Besuki,051601  ,051600  
Kec. Gunung Labuhan,120807  ,120800  
Kec. Kasui,120803  ,120800  
Kec. Negara Batin,120811  ,120800  
Kec. Negeri Agung,120810  ,120800  
Kec. Negeri Besar,120812  ,120800  
Kec. Pakuan Ratu,120806  ,120800  
Kec. Rebang Tangkas,120808  ,120800  
Kec. Way Tuba,120809  ,120800  
Kec. Baradatu,120802  ,120800  
Kec. Blambangan Umpu,120804  ,120800  
Kec. Buay Bahuga,120813  ,120800  
Kec. Bahuga,120805  ,120800  
Kec. Banjit,120801  ,120800  
Kec. Bumi Agung,120814  ,120800  
Kec. Banyusari,022124  ,022100  
Kec. Batujaya,022119  ,022100  
Kec. Ciampel,022102  ,022100  
Kec. Cibuaya,022117  ,022100  
Kec. Cikampek,022105  ,022100  
Kec. Cilamaya Kulon,022123  ,022100  
Kec. Cilebar,022132  ,022100  
Kec. Jayakerta,022122  ,022100  
Kec. Karawang Barat,022133  ,022100  
Kec. Kutawaluya,022114  ,022100  
Kec. Lemahabang,022109  ,022100  
Kec. Majalaya,022121  ,022100  
Kec. Pakisjaya,022120  ,022100  
Kec. Pangkalan,022101  ,022100  
Kec. Rawamerta,022112  ,022100  
Kec. Tegalwaru,022131  ,022100  
Kec. Teluk Jambe Barat,022128  ,022100  
Kec. Tempuran,022113  ,022100  
Kec. Tirtajaya,022118  ,022100  
Kec. Kotabaru,022125  ,022100  
Kec. Cilamaya Wetan,022126  ,022100  
Kec. Rengasdengklok,022115  ,022100  
Kec. Jatisari,022107  ,022100  
Kec. Purwasari,022127  ,022100  
Kec. Tirtamulya,022106  ,022100  
Kec. Teluk Jambe Timur,022129  ,022100  
Kec. Telagasari,022110  ,022100  
Kec. Pedes,022116  ,022100  
Kec. Klari,022104  ,022100  
Kec. Karawang Timur,022130  ,022100  
Kec. Arjosari,051206  ,051200  
Kec. Bandar,051208  ,051200  
Kec. Donorojo,051201  ,051200  
Kec. Kebonagung,051205  ,051200  
Kec. Nawangan,051207  ,051200  
Kec. Ngadirojo,051211  ,051200  
Kec. Pacitan,051204  ,051200  
Kec. Pringkuku,051203  ,051200  
Kec. Punung,051202  ,051200  
Kec. Sudimoro,051212  ,051200  
Kec. Tegalombo,051209  ,051200  
Kec. Tulakan,051210  ,051200  
Kec. Ambalau,130407  ,130400  
Kec. Binjai Hulu,130418  ,130400  
Kec. Dedai,130415  ,130400  
Kec. Kayan Hilir,130416  ,130400  
Kec. Kayan Hulu,130408  ,130400  
Kec. Kelam Permai,130417  ,130400  
Kec. Ketungau Hilir,130419  ,130400  
Kec. Ketungau Hulu,130421  ,130400  
Kec. Ketungau Tengah,130420  ,130400  
Kec. Sepauk,130411  ,130400  
Kec. Serawai,130406  ,130400  
Kec. Sintang,130414  ,130400  
Kec. Sungai Tebelian,130413  ,130400  
Kec. Tempunak,130412  ,130400  
Kec. Pekanbaru Kota,096005  ,096000  
Kec. Marpoyan Damai,096010  ,096000  
Kec. Sail,096004  ,096000  
Kec. Rumbai,096008  ,096000  
Kec. Tampan,096001  ,096000  
Kec. Bukit Raya,096002  ,096000  
Kec. Rumbai Pesisir,096011  ,096000  
Kec. Payung Sekaki,096012  ,096000  
Kec. Tenayan Raya,096009  ,096000  
Kec. Senapelan,096007  ,096000  
Kec. Lima Puluh,096003  ,096000  
Kec. Sukajadi,096006  ,096000  
Kec. Banyuates,052709  ,052700  
Kec. Camplong,052704  ,052700  
Kec. Jrengik,052707  ,052700  
Kec. Karangpenang,052713  ,052700  
Kec. Kedungdung,052706  ,052700  
Kec. Omben,052705  ,052700  
Kec. Pangarengan,052714  ,052700  
Kec. Robatal,052710  ,052700  
Kec. Sampang,052703  ,052700  
Kec. Sokobanah,052712  ,052700  
Kec. Tambelangan,052708  ,052700  
Kec. Torjun,052702  ,052700  
Kec. Ketapang,052711  ,052700  
Kec. Sreseh,052701  ,052700  
Kec. Bukit Sundi,080409  ,080400  
Kec. Danau Kembar,080418  ,080400  
Kec. Gunung Talang,080408  ,080400  
Kec. Hiliran Gumanti,080416  ,080400  
Kec. IX Koto Sungai Lasi,080411  ,080400  
Kec. Junjung Sirih,080414  ,080400  
Kec. Lembah Gumanti,080405  ,080400  
Kec. Pantai Cermin,080404  ,080400  
Kec. Payung Sekaki,080406  ,080400  
Kec. X Koto Diatas,080412  ,080400  
Kec. X Koto Singkarak,080413  ,080400  
Kec. Kubung,080410  ,080400  
Kec. Lembang Jaya,080407  ,080400  
Kec. Tigo Lurah,080417  ,080400  
Kec. Pandan,070903  ,070900  
Kec. Pasaribu Tobing,070920  ,070900  
Kec. Pinang Sori,070916  ,070900  
Kec. Sarudik,070918  ,070900  
Kec. Sibabangun,070902  ,070900  
Kec. Sirandorung,070914  ,070900  
Kec. Sitahuis,070913  ,070900  
Kec. Sorkam,070906  ,070900  
Kec. Sorkam Barat,070910  ,070900  
Kec. Sosor Gadong,070909  ,070900  
Kec. Sukabangun,070917  ,070900  
Kec. Tapian Nauli,070904  ,070900  
Kec. Tukka,070915  ,070900  
Kec. Barus,070907  ,070900  
Kec. Barus Utara,070919  ,070900  
Kec. Kolang,070905  ,070900  
Kec. Lumut,070901  ,070900  
Kec. Andam Dewi,070911  ,070900  
Kec. Manduamas,070908  ,070900  
Kec. Badiri,070912  ,070900  
Kec. Brang Ene,230707  ,230700  
Kec. Brang Rea,230704  ,230700  
Kec. Jereweh,230701  ,230700  
Kec. Poto Tano,230708  ,230700  
Kec. Sekongkang,230705  ,230700  
Kec. Taliwang,230702  ,230700  
Kec. Seteluk,230703  ,230700  
Kec. Maluk,230706  ,230700  
Kec. Benai,091403  ,091400  
Kec. Cerenti,091406  ,091400  
Kec. Gunung Toar,091412  ,091400  
Kec. Hulu Kuantan,091411  ,091400  
Kec. Inuman,091409  ,091400  
Kec. Kuantan Hilir,091405  ,091400  
Kec. Kuantan Hilir Seberang,091413  ,091400  
Kec. Kuantan Mudik,091401  ,091400  
Kec. Kuantan Tengah,091402  ,091400  
Kec. Logas Tanah Darat,091408  ,091400  
Kec. Pangean,091407  ,091400  
Kec. Pucuk Rantau,091415  ,091400  
Kec. Sentajo Raya,091414  ,091400  
Kec. Singingi,091404  ,091400  
Kec. Singingi Hilir,091410  ,091400  
Keningau,350406  ,350400  
Kinabatangan,350420  ,350400  
Kudat,350412  ,350400  
Kundasang,350403  ,350400  
Masapol Sipitang,350410  ,350400  
Nabawan,350407  ,350400  
Papar,350405  ,350400  
Beaufort,350408  ,350400  
Serawak,350416  ,350400  
Tenom,350409  ,350400  
Kota Kinabalu,350402  ,350400  
Tawau,350414  ,350400  
Sandakan,350413  ,350400  
Sabah,350415  ,350400  
Johor Bahru,350417  ,350400  
Kuala Lumpur,350401  ,350400  
Kec. Jembrana,220205  ,220200  
Kec. Melaya,220201  ,220200  
Kec. Mendoyo,220203  ,220200  
Kec. Negara,220202  ,220200  
Kec. Pekutatan,220204  ,220200  
Kec. Aru Selatan,210703  ,210700  
Kec. Aru Selatan Timur,210704  ,210700  
Kec. Aru Selatan Utara,210710  ,210700  
Kec. Aru Tengah,210702  ,210700  
Kec. Aru Tengah Selatan,210706  ,210700  
Kec. Aru Tengah Timur,210705  ,210700  
Kec. Aru Utara,210707  ,210700  
Kec. Aru Utara Timur Batuley,210708  ,210700  
Kec. Sir-Sir,210709  ,210700  
Kec. Pulau-Pulau Aru,210701  ,210700  
Kec. Arguni,320113  ,320100  
Kec. Bomberay,320109  ,320100  
Kec. Fak-fak,320103  ,320100  
Kec. Fak-fak Barat,320105  ,320100  
Kec. Fak-fak Tengah,320104  ,320100  
Kec. Fak-fak Timur,320101  ,320100  
Kec. Fakfak Timur Tengah,320112  ,320100  
Kec. Furwagi,320116  ,320100  
Kec. Karas,320102  ,320100  
Kec. Kayauni,320115  ,320100  
Kec. Kokas,320106  ,320100  
Kec. Kramongmongga,320108  ,320100  
Kec. Mbahamdandara,320114  ,320100  
Kec. Pariwari,320110  ,320100  
Kec. Teluk Patipi,320107  ,320100  
Kec. Tomage,320117  ,320100  
Kec. Wartutin,320111  ,320100  
